STATEFP,COUNTYFP,STATE,COUNTY,Any_poultry,ER2023,A1B45,A1B85,A245,A285,B145,B185,B245,B285
48,63,Texas,Camp,80,2.71301555,8.324064347,7.685590238,8.912818703,8.132691091,7.948148168,7.544151727,8.183325696,7.784009476
48,65,Texas,Carson,14,12.73686381,11.95943508,10.52787196,11.86821045,10.48726511,11.08806512,9.887376947,10.9043678,9.392833953
48,67,Texas,Cass,193,3.03644436,8.142029031,7.660587691,8.457565117,7.819419855,7.89952631,7.600856236,7.766199264,7.592763053
48,69,Texas,Castro,7,19.23569297,13.73933028,12.09947252,13.89068351,12.33417666,13.65442698,11.93312786,13.76861517,12.01412043
48,71,Texas,Chambers,79,7.84195331,6.252110122,6.380757522,6.667731886,6.70807822,5.928515423,6.080515479,6.468417902,6.454564455
48,73,Texas,Cherokee,189,5.890990064,7.137615961,6.923940266,7.736095564,7.462547997,6.873412788,6.87293068,7.064315182,7.134070953
48,75,Texas,Childress,8,16.24632603,10.32033723,9.374844086,10.36226738,9.35773397,9.985173851,9.051554507,9.533079399,8.685815866
48,77,Texas,Clay,86,5.6748716,8.882177907,8.328831032,8.670606809,8.244612459,8.424017043,7.935418172,8.203194231,7.625841462
48,79,Texas,Cochran,4,3.920516482,11.23052454,10.05594468,11.37081555,10.20293675,11.26695781,10.07744563,11.41151362,10.03199352
48,81,Texas,Coke,22,6.130521464,8.322042718,8.071540612,8.277767963,8.06523859,7.781824424,7.482737318,7.205195097,7.039661171
48,83,Texas,Coleman,83,3.027079838,7.877565613,8.024912322,7.888407258,8.014093725,7.574055545,7.634995064,6.988373093,7.041328882
48,85,Texas,Collin,599,14.65435857,9.350612796,8.697384576,9.359758549,8.801066304,9.231366269,8.340071839,8.940109613,7.919995539
48,87,Texas,Collingsworth,7,8.23864438,9.719506591,8.910626358,9.778949117,8.876694649,8.766993513,7.92040673,8.781967143,7.894467636
48,89,Texas,Colorado,133,5.258821797,5.599124649,5.662725221,5.394895801,5.572407097,5.606005672,5.71268069,5.486542214,5.639976787
48,91,Texas,Comal,201,5.876704763,5.639539323,6.022411926,5.964337646,6.122017341,5.325248315,5.8260087,5.095125363,5.700485732
48,93,Texas,Comanche,173,3.052078754,7.39165739,7.36312159,7.674254142,7.617572432,6.958506524,6.824974128,6.626857016,6.56552533
48,95,Texas,Concho,14,2.114598402,7.854157869,8.120969319,7.922937015,8.208153706,7.496683003,7.820906281,7.073520695,7.379464967
48,97,Texas,Cooke,338,8.611143561,7.870787065,7.211375577,7.963355601,7.394493308,7.838189827,7.171604452,8.088255662,7.455067959
48,99,Texas,Coryell,274,1.674936655,6.008800719,6.512931285,5.556049304,6.20176787,5.807606108,6.255425193,5.965943402,6.283703473
48,101,Texas,Cottle,11,3.702757357,9.177224452,8.888218598,9.222194148,8.907158393,7.335980355,7.450139963,8.041565298,7.98685858
48,103,Texas,Crane,6,8.306795203,7.838172579,8.214338244,7.911182355,8.319769759,7.845964216,8.230425267,7.842795598,8.234341105
48,105,Texas,Crockett,4,1.041354013,4.765042023,5.589819795,4.842338453,5.653158202,4.758759802,5.581293124,4.699174086,5.518400938
48,107,Texas,Crosby,14,12.4574239,11.42527947,9.47604605,11.52565667,9.561980158,11.22385943,9.35591958,10.99404085,9.158163911
48,109,Texas,Culberson,6,1.162365155,6.23985406,6.948477942,6.123944223,6.826276742,6.129394142,6.831771193,6.150813193,6.848398271
48,111,Texas,Dallam,7,6.216479347,11.12241602,10.5799631,11.35682981,10.92632338,11.0557326,10.30553794,11.20192292,10.29444347
48,113,Texas,Dallas,132,16.65326748,9.812706492,9.620696225,9.937532967,9.762482894,9.850803886,9.607923354,9.561667492,9.411373574
48,115,Texas,Dawson,17,7.664947477,9.866675191,8.799501763,9.854459634,8.754278859,9.674878604,8.678205305,7.640449041,7.043695652
48,117,Texas,Deaf Smith,16,13.84184089,13.08539393,11.12355772,12.97074783,10.98750652,12.95996445,10.7101954,12.5063426,10.30578309
48,119,Texas,Delta,41,5.690863841,9.750005701,8.713796842,9.730248267,8.689305732,9.594722074,8.679575318,9.488700676,8.640025857
48,121,Texas,Denton,571,16.77146157,8.878236421,8.21006418,9.222782524,8.800911826,8.710600068,8.142822546,8.164620203,7.809453505
48,123,Texas,DeWitt,122,8.060391306,4.717800571,5.095665066,4.861329913,5.274380896,4.685363661,5.039719166,4.61019216,4.890432403
48,125,Texas,Dickens,21,1.839170541,9.156984431,8.382685297,9.370140771,8.496890142,6.758364498,6.154775991,6.901015037,6.220826827
48,127,Texas,Dimmit,13,2.419075578,5.450556452,5.728895103,5.657620046,5.953785009,5.629072122,5.975920862,5.568036372,5.964204709
48,129,Texas,Donley,15,6.380030921,11.93294129,10.1157349,12.02786709,10.25088842,10.85405639,8.829580834,10.98464836,8.889881058
48,131,Texas,Duval,49,1.931945857,5.34140383,5.936973496,5.570973227,6.164656529,5.226288936,5.803769535,5.197839773,5.805652355
48,133,Texas,Eastland,163,4.798337988,7.070229398,7.094471059,7.240482778,7.240928742,6.234892002,6.302020878,6.135517192,6.142985149
48,135,Texas,Ector,35,14.49642552,8.732112892,8.429901376,9.81553541,9.125153661,8.091395308,8.106586997,7.220356175,7.565788856
48,137,Texas,Edwards,25,1.006106913,4.902255061,5.250243009,5.030570899,5.379938131,4.876892531,5.238707202,4.7677406,5.13903268
48,139,Texas,Ellis,515,8.801368812,7.244623535,7.225951064,7.609572255,7.475238147,7.369780187,7.404646697,7.467704505,7.579403254
48,141,Texas,El Paso,96,10.96066634,12.97750117,12.41906906,12.96912943,12.43386638,12.85935832,12.3833283,12.6009543,12.07722808
48,143,Texas,Erath,319,4.387472118,5.865021032,6.634308607,6.083449549,6.795271156,5.343250265,6.108312788,5.586522581,6.154046147
48,145,Texas,Falls,132,3.078328646,7.570224279,8.037400978,7.669959928,8.112849613,7.371303264,7.871832187,6.569864115,6.874468095
48,147,Texas,Fannin,322,5.821471933,8.674750728,7.715120255,8.966340735,8.058036427,8.179320866,7.219396296,8.343492938,7.397205688
48,149,Texas,Fayette,223,2.701159863,5.681534996,6.149785044,5.777455954,6.207969624,5.544969963,6.023590696,5.481698786,5.862784785
48,151,Texas,Fisher,41,4.811104316,8.550294671,8.839979289,8.559616602,8.843836545,8.341440352,8.695795074,7.425231188,7.887004501
48,153,Texas,Floyd,15,15.0534146,11.8363663,10.05034003,11.98058563,10.22631172,11.76456145,10.02989825,11.72027138,9.985261289
48,155,Texas,Foard,6,3.843878866,9.05136181,8.771295099,9.276061209,8.939115366,7.912896013,7.881838269,7.693152652,7.640678675
48,157,Texas,Fort Bend,136,7.92276008,6.157295539,6.20524005,6.425812186,6.467683982,5.446364522,5.818058043,4.995178822,5.476052566
48,159,Texas,Franklin,119,3.294443558,9.167992413,8.26230068,9.261204032,8.355644115,8.562421008,7.754056211,8.501049353,7.887527951
48,161,Texas,Freestone,144,14.83953392,7.270424474,7.146991198,7.694700107,7.597057907,6.393824021,6.412487147,6.174249602,6.420653649
48,163,Texas,Frio,59,4.512141178,5.21687059,5.732052335,5.65534464,6.183012068,4.972996014,5.548961941,4.754324667,5.303387785
48,165,Texas,Gaines,40,6.47930791,10.50331481,9.588818996,10.83709495,9.859376773,10.38195931,9.504894409,8.033463686,7.516709758
48,167,Texas,Galveston,147,3.969800641,5.744094027,5.793349213,5.441053328,5.609261114,5.301752335,5.40670636,5.204175626,5.333856546
48,169,Texas,Garza,15,17.31353176,10.67817423,9.260546277,11.02839773,9.685752594,9.147246208,7.799647492,7.652514567,6.960343274
48,171,Texas,Gillespie,253,2.995541127,5.076301214,5.276455934,5.526052854,5.724883003,5.01153649,5.225851013,4.998957443,5.223405689
48,173,Texas,Glasscock,7,5.457525403,7.429269447,7.382541625,7.944927911,7.700251729,6.605542096,6.719932733,5.372829054,5.821562098
48,175,Texas,Goliad,132,1.843963694,5.157628688,5.492945129,5.39058508,5.75741028,4.899089797,5.174559955,4.802242454,5.087958959
48,177,Texas,Gonzales,215,2.283111121,4.819939105,5.347477265,5.075357819,5.541921484,4.794174379,5.296530016,4.620196773,5.026956156
48,179,Texas,Gray,34,7.418515805,11.34121836,9.498914604,11.00395804,9.418269637,11.25797335,9.420674206,11.14199674,9.244148244
48,181,Texas,Grayson,453,19.38436602,8.790497843,7.916551428,9.117526732,8.073850826,8.610048076,7.729727874,8.457715246,7.781834287
48,183,Texas,Gregg,109,4.117432125,9.517330137,9.19871495,9.460485479,9.098834772,9.097559603,8.827773262,8.949107849,8.731018622
48,185,Texas,Grimes,208,4.307741101,6.411950836,6.478061397,6.111817776,6.298269064,6.128210268,6.199623808,5.441516394,5.624290022
48,187,Texas,Guadalupe,429,0.941778054,5.444202611,6.163170452,5.652418357,6.47034988,5.301439585,6.009550792,4.436058601,5.485943178
48,189,Texas,Hale,16,12.99300176,12.88630779,11.23823448,13.20659534,11.65073071,12.96768017,11.22000544,13.07924373,11.308409
48,191,Texas,Hall,8,1.660605938,9.883442046,9.430411144,9.926465067,9.417694406,8.731141742,8.369217389,8.670175089,8.323926944
48,193,Texas,Hamilton,95,3.051350727,5.336461414,5.803245296,5.553753246,6.031567103,5.207104303,5.740452944,5.22475752,5.802109331
48,195,Texas,Hansford,3,7.865773746,11.22847953,9.875668209,11.36592411,10.12226702,11.04074333,9.736794191,10.80585493,9.605332922
48,197,Texas,Hardeman,6,3.808376635,9.155356769,8.683703717,9.293132872,8.707521487,8.931436651,8.427281815,8.568495579,8.08299745
48,199,Texas,Hardin,205,0.756647525,7.552322025,7.206228943,7.491716648,7.249257868,7.076666339,6.852755964,6.744353401,6.702804948
48,201,Texas,Harris,334,4.798667837,8.031334055,7.948292277,8.0854566,8.087248804,7.946135235,7.85662162,8.015998241,7.793307225
48,203,Texas,Harrison,172,1.81504546,7.458716604,7.077568462,7.946273808,7.402529756,7.043588872,6.881516401,6.880293479,6.905924863
48,205,Texas,Hartley,8,23.68571395,10.38537636,8.972753002,10.35610467,9.070364086,9.849066132,8.215213616,9.780024127,8.178009368
48,207,Texas,Haskell,14,4.473206641,9.749841522,9.488831398,9.765712283,9.433979723,9.50611746,9.428693549,8.978762503,8.864905871
48,209,Texas,Hays,197,2.501691535,5.171903236,5.857028675,5.218203374,5.78133245,4.813406616,5.610650595,4.835602205,5.810774223
48,211,Texas,Hemphill,11,6.83033525,11.39842287,9.794494231,11.55559737,10.01419963,10.78050203,8.81687573,10.67789804,8.798665323
48,213,Texas,Henderson,355,8.249168792,7.162902266,6.740522847,7.420271454,6.999261284,6.766932262,6.332832363,6.78625106,6.675719295
48,215,Texas,Hidalgo,369,6.852074618,6.832566243,7.494624014,7.226621836,7.880622972,6.609571344,7.248545781,6.070405847,6.710566493
48,217,Texas,Hill,329,7.707577432,7.837077189,8.094984366,7.800597783,8.131145319,7.905951294,8.119400743,7.899792226,8.055692229
48,219,Texas,Hockley,40,8.39447862,11.55384429,10.31193251,11.45163291,10.26800332,11.67268532,10.36417707,11.19759213,9.933607289
48,221,Texas,Hood,210,12.99862972,7.051268124,7.073818499,7.104180868,7.17218293,7.053339227,7.073899444,7.15913731,7.121078036
48,223,Texas,Hopkins,316,3.718873123,8.670289603,7.924378743,8.640722544,7.852351473,8.676148824,7.777443153,8.53539626,7.697027442
48,225,Texas,Houston,118,1.955023539,7.254238542,7.049352298,7.681553818,7.463694467,6.713471198,6.723555487,6.757552608,6.875387038
48,227,Texas,Howard,28,5.847097295,8.29748051,8.225162419,8.887859969,8.489136855,7.916400506,7.982367118,6.717056207,7.032698008
48,229,Texas,Hudspeth,11,6.199538787,6.755913976,7.377274462,6.754138921,7.371490924,6.750738347,7.383947642,6.76048342,7.371808981
48,231,Texas,Hunt,763,6.622911005,8.589856813,7.76340603,8.650944912,7.799150157,9.020705973,8.226060495,8.66642465,7.936934193
48,233,Texas,Hutchinson,34,6.909371457,12.86195055,11.33984627,12.78045096,11.31196354,11.93188943,10.17478613,11.75387013,10.03352766
48,235,Texas,Irion,26,4.096542867,6.065708254,6.184663808,6.123129822,6.239670992,5.6789676,5.807072315,4.831953108,5.012617475
48,237,Texas,Jack,103,7.69753103,6.106251684,6.261422052,6.435879471,6.6023738,5.922250891,6.119368563,5.998231379,6.133519224
48,239,Texas,Jackson,77,2.982351608,5.991834127,6.310271105,5.962302798,6.320930852,5.811718641,6.15462667,5.019855461,5.49858045
48,241,Texas,Jasper,245,1.920882078,7.31040199,7.240879046,7.253667313,7.150198782,7.324575182,7.259350595,7.453926172,7.380865963
48,243,Texas,Jeff Davis,18,2.468611326,4.831173738,5.778645519,4.824385423,5.769437277,4.829006003,5.780085472,4.821027767,5.763699269
48,245,Texas,Jefferson,109,5.116467149,6.279161217,6.879699017,6.643018271,7.092999055,6.170930257,6.637798136,6.189687465,6.652138618
48,247,Texas,Jim Hogg,20,1.279460246,5.564181965,6.105733662,5.710861601,6.292908182,5.39580369,5.933816145,5.150126267,5.642446392
48,249,Texas,Jim Wells,126,6.852578193,5.412517143,5.924047629,5.968268034,6.435127942,5.286179676,5.792212072,4.80584261,5.260178457
48,251,Texas,Johnson,691,4.700095514,6.777435256,6.714228283,7.122341287,6.98536237,6.346500907,6.506998441,6.208870837,6.520134117
48,253,Texas,Jones,125,7.294024609,8.530944751,9.01982303,8.435323307,8.852593683,8.419102961,8.972477513,8.439003091,8.813073631
48,255,Texas,Karnes,56,5.718968316,5.562615678,6.217345221,5.943000636,6.732706133,5.060607081,5.680937605,4.695935117,5.335418727
48,257,Texas,Kaufman,540,11.78749397,7.488681802,7.26482435,7.598244413,7.301235355,7.954221243,7.675704201,7.547553677,7.406470242
48,259,Texas,Kendall,261,6.947943011,5.1477565,5.575097962,5.33965166,5.728656374,5.142250339,5.547419946,5.167967778,5.587831648
48,261,Texas,Kenedy,1,2.200270328,5.363874876,5.991586129,5.496925181,6.102656128,5.366973367,6.024831827,5.284679585,5.913534814
48,263,Texas,Kent,3,1.647748212,8.776872036,8.577685329,8.8823064,8.638248987,6.422179331,6.553889389,6.478408994,6.510848076
48,265,Texas,Kerr,204,6.727819051,4.909648024,5.194751155,5.535822218,5.538033919,4.698925142,5.176806981,4.882150821,5.173334951
48,267,Texas,Kimble,46,2.639428632,5.241746893,5.406777249,5.488720283,5.630824327,5.204096095,5.398151784,5.181580039,5.376707129
48,269,Texas,King,0,4.960053833,8.864453379,8.57455052,9.107768861,8.765940043,6.563949209,6.606570947,6.814472573,6.887986148
48,271,Texas,Kinney,7,5.01283046,5.219138107,5.649646051,5.306106441,5.749553692,5.102011416,5.569739183,5.132548046,5.576321444
48,273,Texas,Kleberg,38,4.314572258,4.948561979,5.87788859,5.393056323,6.34499554,4.706863655,5.57717235,4.523996397,5.411307799
48,275,Texas,Knox,22,9.450680116,10.57962067,9.966587737,10.4727459,9.849907941,9.760442615,9.202385876,9.773938112,9.169060074
48,277,Texas,Lamar,269,6.686468542,8.761149994,7.992235986,8.840700269,8.035219389,8.401444013,7.620531522,8.503125835,7.607331222
48,279,Texas,Lamb,37,7.381052367,12.84347126,10.84714895,12.70551868,10.79808426,12.63458702,10.6239854,12.32590373,10.27252978
48,281,Texas,Lampasas,178,3.918751287,5.064633125,5.747977867,5.417166575,6.159702275,5.185551297,5.744350395,5.25429976,5.769168717
48,283,Texas,La Salle,26,2.760401367,4.930300527,5.34326465,4.964745817,5.386782323,5.006842212,5.485113348,5.131014247,5.631212401
48,285,Texas,Lavaca,242,4.965226416,4.843131567,5.118253469,5.336685836,5.537507361,4.754177198,5.018709719,4.764987869,4.98757237
48,287,Texas,Lee,150,5.455326801,5.851665374,6.128816757,5.771469687,6.151022959,5.397989581,5.854704892,5.739630838,6.139862229
48,289,Texas,Leon,173,1.641001188,7.606378975,7.520921327,7.70240188,7.658066393,6.022947283,6.013638346,6.15653533,6.408377972
48,291,Texas,Liberty,278,2.284727882,6.077764761,6.178651127,6.068974368,6.215349907,6.480310236,6.432319561,6.446925576,6.358439605
48,293,Texas,Limestone,138,3.306522949,6.348482812,6.47352672,6.611156291,6.915935077,6.248360122,6.406411345,5.994752156,6.253094544
48,295,Texas,Lipscomb,17,4.70155356,10.46562761,9.854733512,10.71180157,9.982014569,9.262720598,8.446937376,9.718874393,8.860054055
48,297,Texas,Live Oak,98,3.05889259,6.029497302,6.700593236,6.073768077,6.75558218,5.973119668,6.562256955,5.875698786,6.489503714
48,299,Texas,Llano,49,7.578078393,6.11406462,6.209588051,6.341578181,6.437040301,5.963855252,6.088136041,5.927648793,6.073310989
48,301,Texas,Loving,0,1.074561891,7.276721179,7.846736922,7.296912189,7.881918668,7.201782587,7.769699541,7.208821429,7.777560107
48,303,Texas,Lubbock,155,16.19713255,13.31477829,10.66495291,13.625514,11.10456915,13.10419191,10.50146797,12.16189235,9.604273557
48,305,Texas,Lynn,6,18.18042444,10.90698517,9.417931868,11.19524454,9.639658889,10.7305069,9.342764541,9.059192705,7.867322439
48,307,Texas,McCulloch,44,2.384626213,6.466123598,6.944045131,6.618215846,7.067921635,6.072531135,6.454372603,5.598905933,6.066886628
48,309,Texas,McLennan,575,4.091931058,7.540278177,7.583816018,7.641345302,7.644624029,7.27484397,7.425061194,7.622804181,7.789785804
48,311,Texas,McMullen,8,8.031384901,5.476854866,6.152016507,5.451559439,6.123801048,5.298717223,6.050308319,5.205424083,5.854615418
48,313,Texas,Madison,89,8.880996166,7.199214038,7.380949502,7.316472547,7.537195332,7.134644227,7.225534279,7.232251455,7.354205258
48,315,Texas,Marion,43,2.91475356,8.751765857,8.240111109,8.798678541,8.192917143,8.732360195,8.220175523,8.775305758,8.417598267
48,317,Texas,Martin,16,4.11437509,8.737135706,8.715692023,9.100935721,8.942224799,7.999391107,8.038499785,6.043929729,6.584472684
48,319,Texas,Mason,58,1.430907614,5.221213689,5.36916169,5.342140049,5.501282678,5.173330717,5.323337182,5.111125901,5.302875711
48,321,Texas,Matagorda,60,4.563923703,5.11649978,5.398656778,5.451505461,5.642613112,4.567464619,4.840298889,4.667467554,4.846413123
48,323,Texas,Maverick,63,4.884344827,5.418414338,5.700683468,5.679292417,5.970129617,5.293257844,5.634253845,5.358726869,5.672949175
48,325,Texas,Medina,322,1.597400392,5.529669326,6.35777717,6.004660321,6.945828984,5.158723074,5.92940278,5.191342918,5.930849394
48,327,Texas,Menard,13,1.335665183,4.710112103,4.733012935,4.858878219,4.880264549,4.859926332,4.840138063,4.701516209,4.729048395
48,329,Texas,Midland,66,12.54062378,7.640786121,7.816239298,9.038154997,8.734080662,7.029080455,7.304814172,6.216345259,6.780414605
48,331,Texas,Milam,265,4.027698294,5.974451324,6.363231975,6.034136466,6.532478909,5.782112504,6.193938678,5.76636276,6.130169242
48,333,Texas,Mills,80,2.985453542,5.564292971,6.239110566,5.707699007,6.362795121,5.409484779,6.08469986,5.411299212,6.124037492
48,335,Texas,Mitchell,19,4.46808078,8.882765106,8.774592555,9.098492274,8.91211757,7.985817073,8.138687425,7.352087161,7.673344083
48,337,Texas,Montague,264,7.433092112,7.796642455,7.152611445,7.958057413,7.308118248,7.304461901,6.718746906,7.426539423,6.768099247
48,339,Texas,Montgomery,316,4.307397367,8.110855442,7.875609651,8.881492181,8.562209939,8.244139463,8.008072263,8.065540352,7.749435935
48,341,Texas,Moore,15,6.081657927,13.03629503,11.09084264,13.14365252,11.16126227,12.62121796,10.5490528,12.71698896,10.44426721
48,343,Texas,Morris,47,3.129387468,8.15120265,7.717761628,8.440134462,7.903463084,7.74274853,7.532550483,7.61379344,7.487528439
48,345,Texas,Motley,7,11.15298784,9.842862638,9.305194665,9.853954512,9.270911744,7.80954829,7.419937201,7.978094351,7.498339587
48,347,Texas,Nacogdoches,266,1.380234354,7.262842465,6.847706547,7.399670064,6.895837637,7.026610233,6.884165239,7.278642104,7.274932949
48,349,Texas,Navarro,290,13.25059795,7.203117322,7.141895062,7.255613673,7.215554764,7.341717833,7.129135516,7.480352147,7.320443669
48,351,Texas,Newton,111,6.719690774,6.88110869,6.900879075,6.809055517,6.865564849,7.00504121,6.980021485,6.988077549,7.002860382
48,353,Texas,Nolan,34,5.460421272,6.247493677,6.627063618,6.361730662,6.711623668,5.978818495,6.390809508,5.360790962,5.854899572
48,355,Texas,Nueces,66,6.800132577,5.487366708,6.528294148,5.820217393,6.822841962,5.306551436,6.334371673,5.414462892,6.343238993
48,357,Texas,Ochiltree,6,14.47624239,11.76065473,10.5474944,11.90200508,10.75217323,11.48952388,10.18633853,11.03622279,9.857236464
48,359,Texas,Oldham,6,7.656431526,9.647448955,8.281407702,9.830670737,8.464659129,8.090493602,6.78998977,7.802143877,6.426974353
48,361,Texas,Orange,167,0.803890338,7.545714713,7.393596739,7.868238133,7.79436079,7.401776366,7.202923615,7.316765862,7.270845137
48,363,Texas,Palo Pinto,204,5.916987248,6.822164269,6.885877317,6.989294295,7.04511817,6.758142402,6.793956075,6.850985029,6.843002882
48,365,Texas,Panola,115,3.209716976,6.886364598,6.863084662,7.294259615,7.0940807,6.842090164,6.92869089,7.047494176,7.183179928
48,367,Texas,Parker,986,10.38724689,6.340847334,6.412879613,6.41233132,6.446281661,6.319228016,6.467654057,6.463319593,6.391252558
48,369,Texas,Parmer,7,11.80420151,12.86840384,11.05652358,12.98620337,11.4043427,12.72605033,10.9362306,12.90072322,11.04438841
48,371,Texas,Pecos,24,3.041878497,5.715114261,6.523868302,5.726041722,6.531324011,5.715537995,6.512479157,5.735180428,6.52917972
48,373,Texas,Polk,132,1.290067299,7.400349895,7.262666946,7.64057915,7.421578324,7.549235945,7.489952765,7.975196637,7.839726785
48,375,Texas,Potter,35,19.2965127,13.64113601,10.50621397,14.57813791,11.38625847,11.08182777,8.498433378,9.943224099,7.971154105
48,377,Texas,Presidio,6,5.777948707,5.579101754,6.566667753,5.581601599,6.560987015,5.568092733,6.551419537,5.547197912,6.533261453
48,379,Texas,Rains,121,6.430042767,9.491768837,8.475408681,9.654953273,8.618129099,9.540857565,8.477484258,8.863171402,8.009233277
48,381,Texas,Randall,143,15.17601143,12.08395385,10.19159176,12.72830561,10.46952204,11.95147856,10.18845459,11.97191794,10.18747922
48,383,Texas,Reagan,12,0.59218513,7.088208357,7.155481059,7.705212879,7.729968939,6.474697873,6.678808914,5.122662117,5.562608576
48,385,Texas,Real,29,0.669018726,5.371967486,5.537356844,5.475642906,5.601674866,5.250126093,5.405390667,5.223999665,5.385021702
48,387,Texas,Red River,81,6.668908254,9.320532746,8.495509629,9.602025805,8.736723584,8.64671746,8.012854861,8.094464467,7.691217411
48,389,Texas,Reeves,9,15.7181291,7.667777409,8.132055065,7.67248023,8.124121622,7.612820248,8.108194834,7.578024892,8.053949474
48,391,Texas,Refugio,52,4.087864996,5.276358715,5.516555113,5.125605676,5.481371814,4.94589801,5.212080726,4.948436963,5.260668635
48,393,Texas,Roberts,2,4.441946035,11.23127118,9.995977975,11.23843863,10.05468944,9.829957245,8.610306299,9.73850049,8.58660899
48,395,Texas,Robertson,183,3.702223686,6.001286903,6.345251863,6.116808277,6.536854701,5.433503162,5.888539957,5.12229611,5.626584031
48,397,Texas,Rockwall,96,11.83680713,9.263593483,8.695685349,9.522229068,8.975740501,8.975181746,8.643438763,8.705220283,8.432899155
48,399,Texas,Runnels,46,6.880679408,8.803713749,9.249467492,8.678141727,9.135482441,8.754485733,9.098531087,8.026321612,8.548908244
48,401,Texas,Rusk,221,4.077310428,7.271125247,6.854044302,7.818458201,7.380932979,6.933058562,6.80708674,7.343646659,7.288430039
48,403,Texas,Sabine,34,9.176452096,9.009801382,8.578633844,8.943361249,8.538800004,8.983667222,8.573201347,8.928971919,8.580575257
48,405,Texas,San Augustine,70,11.02362759,8.912792166,8.771896398,9.109562128,8.870203196,8.985916729,8.900120726,8.992428524,8.934011557
48,407,Texas,San Jacinto,133,2.095046097,8.047146701,7.768658247,7.910958788,7.716672769,8.450025187,8.113948899,8.391846063,8.126823876
48,409,Texas,San Patricio,75,3.350399404,5.449099859,6.324052221,5.849697636,6.664368303,5.573948365,6.426274135,5.570690377,6.433251811
48,411,Texas,San Saba,80,2.558652305,5.245540841,5.743759917,5.765161624,6.301021452,5.091547384,5.640972829,5.038310887,5.599104125
48,413,Texas,Schleicher,32,3.828452134,5.459252195,5.547707624,5.69645452,5.757944922,5.372450836,5.46893945,4.879772248,5.067914509
48,415,Texas,Scurry,54,4.00458413,9.422074175,8.952070568,9.644744374,8.890260068,9.825194241,9.065624453,8.96758512,8.254215064
48,417,Texas,Shackelford,23,1.519818384,7.034778775,7.689396006,7.109817463,7.770430299,5.949950658,6.516703721,5.552801095,6.224516688
48,419,Texas,Shelby,202,3.668903495,7.866672523,7.426562331,8.004221486,7.480143316,7.838976976,7.489531803,7.802359406,7.538434975
48,421,Texas,Sherman,4,7.009452984,12.09065104,10.54908232,12.19483973,10.73448424,12.04646114,10.39932866,11.63805533,10.12241097
48,423,Texas,Smith,491,7.171761488,9.000081174,8.152904422,9.276811853,8.494002282,8.500265277,7.930176321,8.068355877,7.872217839
48,425,Texas,Somervell,54,4.952012558,7.244770124,7.143739342,7.367746818,7.248632383,7.185433719,7.123286852,7.13798756,7.076967271
48,427,Texas,Starr,141,5.982522221,6.99465191,7.490157395,7.164844551,7.684812963,6.881547166,7.462012017,6.411923883,7.069298748
48,429,Texas,Stephens,47,5.766677891,8.261945467,7.884742491,8.293558414,8.001280865,6.857045303,6.590566543,6.767402322,6.489167778
48,431,Texas,Sterling,1,0.412438074,6.449334337,6.583950956,6.510153836,6.658694342,6.180110962,6.376462528,5.56553401,5.761362364
48,433,Texas,Stonewall,16,3.087282305,9.290076552,9.313290517,9.447522307,9.440929024,7.184708962,7.287829714,6.994058544,7.170698095
48,435,Texas,Sutton,19,0.232981102,4.56195028,4.811360381,4.65382694,4.913537935,4.530811,4.776026547,4.480637388,4.72451463
48,437,Texas,Swisher,15,10.96405767,12.25813459,10.48111766,12.4160928,10.69454356,12.31276074,10.51075396,12.27902885,10.44086531
48,439,Texas,Tarrant,219,20.40199818,9.716247277,9.710744573,9.739286897,9.773419393,9.725360993,9.768541567,9.64557797,9.801623201
48,441,Texas,Taylor,210,7.625316315,7.16884624,7.468990862,7.285487819,7.523044959,7.029219904,7.326176132,6.457136622,6.840302925
48,443,Texas,Terrell,5,2.57711734,5.276056295,6.212881252,5.256180866,6.202286315,5.267195001,6.205455683,5.346510968,6.266688337
48,445,Texas,Terry,17,12.70928242,11.36927774,10.11813592,11.41594241,10.13228311,11.19698815,9.985696544,9.37155038,8.346212607
48,447,Texas,Throckmorton,8,2.676478612,7.443414366,7.742519404,7.78048906,8.035410444,6.523051622,6.671458636,6.177613654,6.333829797
48,449,Texas,Titus,134,5.910897606,8.776073308,8.082223351,8.978206059,8.307908579,8.412854596,7.909250424,8.446107841,8.053057173
48,451,Texas,Tom Green,211,8.083370769,8.075580406,7.67615675,8.150119088,7.652780634,7.929967419,7.576704019,7.040075496,6.912524194
48,453,Texas,Travis,167,6.378486094,7.763013913,8.023205429,8.031020114,8.324014242,7.399992426,7.682668237,7.001469644,7.288322989
48,455,Texas,Trinity,51,1.749795584,7.653748982,7.323429759,8.023738281,7.688275604,7.36044087,7.197099162,7.257319258,7.19959704
48,457,Texas,Tyler,174,0.678769167,7.200513868,6.957274247,7.311846942,6.985742112,7.083033987,6.92795588,7.200042323,7.09979652
48,459,Texas,Upshur,282,2.066747001,7.661429439,7.025236875,8.255673173,7.482586674,7.634842282,7.209493798,7.694858717,7.385292525
48,461,Texas,Upton,12,0,6.173273645,7.01508913,7.232156738,7.737161356,6.062688964,6.986731264,5.866943452,6.775991821
48,463,Texas,Uvalde,61,3.647363304,5.36228226,5.903550577,5.781686239,6.325797176,5.16832832,5.668441004,5.152733742,5.600123537
48,465,Texas,Val Verde,44,5.644616607,6.013799692,7.071306458,6.01338106,7.065635295,6.016745704,7.074013526,6.084834781,7.067438995
