STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,Poultry,2099A1B45,2099A245,2099B145,2099B245,2099A1B85,2099A285,2099B185,2099B285
48,51,Texas,Burleson,-96.6214579,30.49249405,218,2.215001188,2.323125137,1.786021403,1.296182874,2.300304049,2.469202325,2.128667828,1.64654794
48,53,Texas,Burnet,-98.1823452,30.78839648,313,0.064031311,0.813629328,0.045852008,0.090854127,0.493254674,1.150925032,0.471654887,0.527502115
48,55,Texas,Caldwell,-97.61991696,29.83682904,162,2.986433333,3.315705644,2.857031539,2.505158278,3.714725319,4.088849309,3.633476802,3.349565699
48,57,Texas,Calhoun,-96.60179035,28.50742192,46,0.472447506,0.701370892,0.483981762,0.480085476,0.888496753,1.142585863,0.897862657,0.884704679
48,59,Texas,Callahan,-99.37348952,32.29764484,154,2.507087849,2.417144214,1.597991124,1.385709657,3.402492415,3.370301369,2.633384889,2.352259088
48,61,Texas,Cameron,-97.51857224,26.13321077,197,1.766311437,1.806861556,1.501209589,1.478223148,2.538231145,2.557148058,2.357836403,2.438430243
48,63,Texas,Camp,-94.97851682,32.97321043,80,5.611048797,6.199803152,5.235132616,5.470310145,4.972574687,5.419675541,4.831136176,5.070993925
48,65,Texas,Carson,-101.3542015,35.40349093,14,-0.777428734,-0.868653365,-1.648798689,-1.832496006,-2.208991852,-2.249598703,-2.849486864,-3.344029858
48,67,Texas,Cass,-94.34354696,33.07753608,193,5.105584671,5.421120756,4.86308195,4.729754903,4.624143331,4.782975495,4.564411877,4.556318692
48,69,Texas,Castro,-102.2616721,34.52988961,7,-5.496362688,-5.345009465,-5.581265991,-5.467077798,-7.13622045,-6.901516313,-7.302565114,-7.221572545
48,71,Texas,Chambers,-94.61003452,29.73840869,79,-1.589843188,-1.174221425,-1.913437887,-1.373535407,-1.461195787,-1.133875089,-1.76143783,-1.387388854
48,73,Texas,Cherokee,-95.16518664,31.83696248,189,1.246625895,1.8451055,0.982422723,1.173325118,1.032950202,1.571557935,0.981940616,1.243080889
48,75,Texas,Childress,-100.207616,34.52914369,8,-5.925988799,-5.884058644,-6.261152176,-6.713246626,-6.871481941,-6.888592057,-7.194771519,-7.56051016
48,77,Texas,Clay,-98.20851453,33.78550985,86,3.207306309,2.995735211,2.749145442,2.528322632,2.653959432,2.569740861,2.260546573,1.950969863
48,79,Texas,Cochran,-102.8285091,33.60418291,4,7.31000806,7.450299065,7.34644133,7.490997139,6.135428193,6.282420264,6.156929151,6.111477043
48,81,Texas,Coke,-100.5299538,31.88859763,22,2.191521252,2.147246498,1.65130296,1.074673631,1.941019147,1.934717127,1.352215854,0.909139705
48,83,Texas,Coleman,-99.45363499,31.77320895,83,4.850485773,4.86132742,4.546975708,3.961293254,4.997832483,4.987013888,4.607915225,4.014249043
48,85,Texas,Collin,-96.57242331,33.18799959,599,-5.303745776,-5.294600024,-5.422992304,-5.71424896,-5.956973997,-5.85329227,-6.314286734,-6.734363034
48,87,Texas,Collingsworth,-100.2700171,34.96483276,7,1.480862211,1.540304737,0.528349132,0.543322763,0.67198198,0.63805027,-0.318237651,-0.344176745
48,89,Texas,Colorado,-96.52629658,29.62078014,133,0.340302852,0.136074003,0.347183875,0.227720418,0.403903425,0.313585301,0.453858894,0.38115499
48,91,Texas,Comal,-98.27826586,29.80818328,201,-0.237165441,0.087632883,-0.551456448,-0.7815794,0.145707163,0.245312578,-0.050696065,-0.176219032
48,93,Texas,Comanche,-98.55822613,31.94796764,173,4.339578635,4.62217539,3.906427771,3.574778264,4.311042835,4.565493678,3.772895375,3.513446577
48,95,Texas,Concho,-99.8640425,31.32657124,14,5.739559469,5.808338611,5.382084601,4.958922293,6.006370917,6.093555305,5.706307881,5.264866566
48,97,Texas,Cooke,-97.2125819,33.63926758,338,-0.740356497,-0.64778796,-0.772953735,-0.522887897,-1.399767986,-1.216650254,-1.439539108,-1.156075601
48,99,Texas,Coryell,-97.79927751,31.39089131,274,4.333864065,3.881112651,4.132669453,4.291006746,4.83799463,4.526831215,4.580488538,4.608766819
48,101,Texas,Cottle,-100.2787796,34.07763507,11,5.474467094,5.51943679,3.633222997,4.338807941,5.18546124,5.204401036,3.747382607,4.284101223
48,103,Texas,Crane,-102.5155925,31.42861848,6,-0.468622624,-0.395612847,-0.460830988,-0.463999606,-0.092456958,0.012974557,-0.076369936,-0.072454098
48,105,Texas,Crockett,-101.412041,30.72308364,4,3.723688011,3.80098444,3.717405788,3.657820074,4.548465781,4.611804189,4.539939111,4.477046925
48,107,Texas,Crosby,-101.2999889,33.61465449,14,-1.032144424,-0.931767229,-1.233564471,-1.463383048,-2.98137785,-2.89544374,-3.101504318,-3.299259987
48,109,Texas,Culberson,-104.5172618,31.44695526,6,5.077488906,4.961579068,4.967028987,4.988448037,5.786112789,5.663911588,5.669406038,5.686033117
48,111,Texas,Dallam,-102.6022153,36.27788328,7,4.905936673,5.140350464,4.839253257,4.985443573,4.363483754,4.709844033,4.089058587,4.077964122
48,113,Texas,Dallas,-96.77777121,32.76655788,132,-6.840560984,-6.715734508,-6.802463592,-7.091599985,-7.032571251,-6.890784582,-7.045344122,-7.241893903
48,115,Texas,Dawson,-101.9476464,32.74255537,17,2.201727715,2.189512157,2.009931128,-0.024498435,1.134554287,1.089331381,1.013257828,-0.621251826
48,117,Texas,Deaf Smith,-102.6049854,34.96603201,16,-0.75644696,-0.871093056,-0.881876437,-1.335498287,-2.718283167,-2.85433437,-3.131645485,-3.536057794
48,119,Texas,Delta,-95.67232696,33.38628336,41,4.059141862,4.039384428,3.903858233,3.797836834,3.022933002,2.998441893,2.988711478,2.949162017
48,121,Texas,Denton,-97.11681898,33.20552959,571,-7.89322515,-7.548679045,-8.060861503,-8.606841368,-8.561397392,-7.970549745,-8.628639025,-8.962008065
48,123,Texas,DeWitt,-97.35675131,29.08205353,122,-3.342590735,-3.199061393,-3.375027646,-3.450199147,-2.964726241,-2.78601041,-3.020672142,-3.169958903
48,125,Texas,Dickens,-100.7789112,33.61645937,21,7.31781389,7.53097023,4.919193957,5.061844496,6.543514755,6.657719601,4.315605451,4.381656284
48,127,Texas,Dimmit,-99.75663785,28.42255532,13,3.031480873,3.238544466,3.209996543,3.148960795,3.309819525,3.534709432,3.556845285,3.545129131
48,129,Texas,Donley,-100.8139823,34.96543711,15,5.552910372,5.647836168,4.474025464,4.604617437,3.735703982,3.870857497,2.449549914,2.509850136
48,131,Texas,Duval,-98.50887054,27.68138209,49,3.409457973,3.63902737,3.294343077,3.265893916,4.005027639,4.232710672,3.871823677,3.873706499
48,133,Texas,Eastland,-98.83230966,32.32707454,163,2.271891409,2.44214479,1.436554015,1.337179201,2.29613307,2.442590754,1.503682892,1.344647159
48,135,Texas,Ector,-102.5428827,31.86919507,35,-5.76431263,-4.680890112,-6.405030214,-7.276069348,-6.066524147,-5.371271863,-6.389838525,-6.930636667
48,137,Texas,Edwards,-100.304764,29.98271671,25,3.896148148,4.024463988,3.870785617,3.761633688,4.244136097,4.373831218,4.232600288,4.132925769
48,139,Texas,Ellis,-96.79467347,32.34841794,515,-1.556745278,-1.191796557,-1.431588625,-1.333664308,-1.575417748,-1.326130665,-1.396722115,-1.221965559
48,141,Texas,El Paso,-106.2348386,31.76857251,96,2.016834821,2.008463081,1.898691975,1.640287953,1.458402716,1.473200038,1.422661957,1.116561733
48,143,Texas,Erath,-98.2179437,32.23625338,319,1.477548916,1.69597743,0.955778147,1.199050464,2.24683649,2.407799039,1.720840671,1.766574029
48,145,Texas,Falls,-96.93587695,31.25325041,132,4.491895634,4.591631281,4.292974618,3.49153547,4.959072332,5.034520967,4.793503541,3.796139449
48,147,Texas,Fannin,-96.10687313,33.5938293,322,2.853278794,3.144868803,2.357848932,2.522021003,1.893648321,2.236564493,1.397924362,1.575733754
48,149,Texas,Fayette,-96.91978012,29.87677965,223,2.980375133,3.07629609,2.843810099,2.780538921,3.448625179,3.50680976,3.322430833,3.161624922
48,151,Texas,Fisher,-100.4021764,32.74281047,41,3.739190356,3.748512285,3.530336037,2.614126873,4.028874973,4.032732228,3.884690758,3.075900186
48,153,Texas,Floyd,-101.3032348,34.07242745,15,-3.217048302,-3.072828971,-3.288853149,-3.333143214,-5.003074562,-4.827102882,-5.023516347,-5.068153309
48,155,Texas,Foard,-99.77800339,33.97458612,6,5.207482945,5.432182344,4.069017147,3.849273786,4.927416233,5.095236501,4.037959402,3.796799809
48,157,Texas,Fort Bend,-95.77094359,29.52751354,136,-1.76546454,-1.496947895,-2.476395557,-2.927581258,-1.717520031,-1.455076097,-2.104702038,-2.446707514
48,159,Texas,Franklin,-95.21843415,33.17552636,119,5.873548854,5.966760473,5.267977451,5.206605795,4.967857122,5.061200555,4.459612651,4.593084394
48,161,Texas,Freestone,-96.14908131,31.70490467,144,-7.569109451,-7.144833817,-8.445709903,-8.665284321,-7.692542726,-7.242476016,-8.427046777,-8.418880274
48,163,Texas,Frio,-99.10820434,28.8677854,59,0.704729412,1.143203463,0.460854836,0.242183491,1.219911157,1.670870891,1.036820764,0.791246607
48,165,Texas,Gaines,-102.6351784,32.74075072,40,4.024006899,4.357787045,3.902651399,1.554155776,3.109511085,3.380068864,3.0255865,1.037401848
48,167,Texas,Galveston,-94.96423116,29.39437859,147,1.774293386,1.471252687,1.331951695,1.234374984,1.823548572,1.639460473,1.436905719,1.364055905
48,169,Texas,Garza,-101.2984491,33.17985783,15,-6.635357529,-6.28513403,-8.166285552,-9.661017193,-8.052985482,-7.627779166,-9.513884269,-10.35318849
48,171,Texas,Gillespie,-98.94652097,30.31806815,253,2.080760088,2.530511725,2.015995362,2.003416316,2.280914809,2.729341874,2.230309887,2.227864562
48,173,Texas,Glasscock,-101.5207799,31.86947476,7,1.971744044,2.487402511,1.148016694,-0.084696347,1.925016223,2.242726326,1.26240733,0.364036696
48,175,Texas,Goliad,-97.42644699,28.65706592,132,3.313664993,3.546621386,3.055126104,2.958278761,3.648981435,3.913446586,3.330596262,3.243995266
48,177,Texas,Gonzales,-97.49254555,29.4566736,215,2.536827983,2.792246699,2.511063259,2.337085654,3.064366145,3.258810363,3.013418896,2.743845035
48,179,Texas,Gray,-100.8125965,35.40120017,34,3.922702554,3.585442237,3.839457546,3.723480934,2.080398799,1.999753832,2.002158401,1.825632439
48,181,Texas,Grayson,-96.67772801,33.6267772,453,-10.59386818,-10.26683929,-10.77431795,-10.92665078,-11.4678146,-11.3105152,-11.65463815,-11.60253174
48,183,Texas,Gregg,-94.81695144,32.48046694,109,5.399898012,5.343053354,4.980127478,4.831675725,5.081282826,4.981402646,4.710341136,4.613586497
48,185,Texas,Grimes,-95.98550577,30.54348645,208,2.104209734,1.804076675,1.820469168,1.133775293,2.170320296,1.990527963,1.891882707,1.316548923
48,187,Texas,Guadalupe,-97.9485824,29.58306172,429,4.502424558,4.710640303,4.359661532,3.494280547,5.221392397,5.528571826,5.06777274,4.544165124
48,189,Texas,Hale,-101.8268932,34.07050259,16,-0.106693964,0.213593584,-0.025321584,0.086241973,-1.754767276,-1.34227105,-1.772996316,-1.684592757
48,191,Texas,Hall,-100.6811112,34.53078352,8,8.222836109,8.265859131,7.070535805,7.009569152,7.769805205,7.757088468,6.708611452,6.663321006
48,193,Texas,Hamilton,-98.11068931,31.70480907,95,2.285110687,2.50240252,2.155753577,2.173406793,2.751894568,2.980216376,2.689102216,2.750758605
48,195,Texas,Hansford,-101.3545724,36.27742944,3,3.362705788,3.500150361,3.174969589,2.940081183,2.009894464,2.25649327,1.871020445,1.739559176
48,197,Texas,Hardeman,-99.74569204,34.29024532,6,5.346980134,5.484756236,5.123060016,4.760118943,4.875327082,4.899144853,4.618905181,4.274620816
48,199,Texas,Hardin,-94.39022091,30.33238982,205,6.7956745,6.735069123,6.320018814,5.987705875,6.449581418,6.492610343,6.096108439,5.946157424
48,201,Texas,Harris,-95.39377527,29.85782362,334,3.232666219,3.286788761,3.147467398,3.217330403,3.14962444,3.288580967,3.057953784,2.994639389
48,203,Texas,Harrison,-94.37146874,32.54813808,172,5.643671144,6.131228348,5.228543412,5.065248019,5.262523003,5.587484298,5.066470941,5.090879403
48,205,Texas,Hartley,-102.6029185,35.83999517,8,-13.30033759,-13.32960928,-13.83664782,-13.90568983,-14.71296095,-14.61534987,-15.47050034,-15.50770459
48,207,Texas,Haskell,-99.7302996,33.17823032,14,5.27663488,5.292505643,5.032910819,4.505555862,5.015624756,4.960773082,4.955486906,4.391699229
48,209,Texas,Hays,-98.03115709,30.05788695,197,2.6702117,2.71651184,2.31171508,2.333910669,3.355337141,3.279640915,3.10895906,3.309082688
48,211,Texas,Hemphill,-100.2706224,35.83756077,11,4.568087617,4.725262117,3.950166782,3.847562795,2.96415898,3.183864384,1.986540479,1.968330072
48,213,Texas,Henderson,-95.85363222,32.21190449,355,-1.086266526,-0.828897339,-1.482236531,-1.462917732,-1.508645946,-1.249907507,-1.91633643,-1.573449498
48,215,Texas,Hidalgo,-98.18121878,26.39689099,369,-0.019508375,0.374547217,-0.242503273,-0.781668773,0.642549395,1.028548354,0.396471164,-0.141508124
48,217,Texas,Hill,-97.13243278,31.99068124,329,0.129499758,0.093020351,0.198373862,0.192214794,0.387406934,0.423567887,0.41182331,0.348114797
48,219,Texas,Hockley,-102.3431906,33.60763225,40,3.159365671,3.057154295,3.278206699,2.803113513,1.91745389,1.873524706,1.969698447,1.539128669
48,221,Texas,Hood,-97.83226772,32.42993565,210,-5.947361599,-5.894448856,-5.945290498,-5.839492415,-5.924811226,-5.826446796,-5.92473028,-5.877551689
48,223,Texas,Hopkins,-95.56394172,33.1495629,316,4.951416479,4.921849421,4.957275702,4.816523137,4.205505619,4.133478349,4.058570031,3.97815432
48,225,Texas,Houston,-95.4226817,31.31773282,118,5.299215002,5.72653028,4.75844766,4.802529069,5.094328759,5.508670927,4.768531949,4.920363501
48,227,Texas,Howard,-101.4355855,32.30616438,28,2.450383216,3.040762675,2.069303212,0.86995891,2.378065124,2.64203956,2.135269821,1.185600715
48,229,Texas,Hudspeth,-105.386472,31.45623211,11,0.556375188,0.554600133,0.55119956,0.560944632,1.177735674,1.171952137,1.184408853,1.172270194
48,231,Texas,Hunt,-96.08547164,33.12357824,763,1.966945808,2.028033908,2.39779497,2.043513647,1.140495026,1.176239151,1.603149489,1.314023188
48,233,Texas,Hutchinson,-101.3546811,35.84003727,34,5.952579094,5.871079502,5.022517968,4.844498677,4.430474816,4.40259208,3.265414668,3.124156204
48,235,Texas,Irion,-100.9823901,31.30391434,26,1.969165387,2.026586957,1.582424732,0.735410241,2.088120941,2.143128124,1.710529446,0.916074607
48,237,Texas,Jack,-98.17248715,33.23346079,103,-1.591279346,-1.261651558,-1.775280138,-1.69929965,-1.43610898,-1.095157232,-1.578162468,-1.564011807
48,239,Texas,Jackson,-96.57763163,28.95423271,77,3.009482519,2.97995119,2.829367032,2.037503853,3.327919497,3.338579244,3.17227506,2.516228842
48,241,Texas,Jasper,-94.02508723,30.74398291,245,5.389519912,5.332785235,5.403693105,5.533044096,5.319996967,5.229316704,5.338468517,5.459983884
48,243,Texas,Jeff Davis,-104.1399602,30.71537552,18,2.362562415,2.355774099,2.360394676,2.352416442,3.310034193,3.300825953,3.311474146,3.295087943
48,245,Texas,Jefferson,-94.16292565,29.88406956,109,1.162694069,1.526551123,1.05446311,1.073220318,1.763231867,1.976531906,1.521330987,1.535671468
48,247,Texas,Jim Hogg,-98.69733128,27.04342053,20,4.28472172,4.431401355,4.116343445,3.870666019,4.826273416,5.013447937,4.654355898,4.362986144
48,249,Texas,Jim Wells,-98.08986377,27.73135436,126,-1.44006105,-0.884310158,-1.566398518,-2.046735583,-0.928530564,-0.417450251,-1.060366121,-1.592399734
48,251,Texas,Johnson,-97.36654825,32.37899866,691,2.077339743,2.422245772,1.646405393,1.508775323,2.01413277,2.285266856,1.806902926,1.820038603
48,253,Texas,Jones,-99.87875102,32.73989406,125,1.236920142,1.141298699,1.12507835,1.144978483,1.72579842,1.558569073,1.678452905,1.519049022
48,255,Texas,Karnes,-97.85938982,28.9057198,56,-0.156352638,0.224032322,-0.658361236,-1.023033198,0.498376905,1.013737818,-0.038030712,-0.383549588
48,257,Texas,Kaufman,-96.28775823,32.59928962,540,-4.29881217,-4.18924956,-3.833272731,-4.239940296,-4.522669622,-4.486258619,-4.111789773,-4.38102373
48,259,Texas,Kendall,-98.71152301,29.94466635,261,-1.800186511,-1.608291351,-1.805692672,-1.779975232,-1.37284505,-1.219286636,-1.400523066,-1.360111363
48,261,Texas,Kenedy,-97.70173615,26.92854438,1,3.163604548,3.296654854,3.166703038,3.084409256,3.791315803,3.902385801,3.824561498,3.713264486
48,263,Texas,Kent,-100.7776415,33.18131423,3,7.129123823,7.234558188,4.77443112,4.830660782,6.929937117,6.990500776,4.906141177,4.863099863
48,265,Texas,Kerr,-99.35001282,30.06145841,204,-1.818171026,-1.191996833,-2.028893909,-1.84566823,-1.533067895,-1.189785132,-1.551012069,-1.5544841
48,267,Texas,Kimble,-99.7486825,30.48678999,46,2.602318262,2.849291652,2.564667463,2.542151406,2.767348618,2.991395695,2.758723152,2.737278495
48,269,Texas,King,-100.255841,33.61654867,0,3.904399547,4.147715028,1.603895376,1.854418741,3.614496687,3.80588621,1.646517114,1.927932315
48,271,Texas,Kinney,-100.4179816,29.35020794,7,0.206307649,0.293275982,0.089180956,0.119717585,0.636815591,0.736723232,0.556908724,0.563490984
48,273,Texas,Kleberg,-97.7272825,27.43370688,38,0.63398972,1.078484065,0.392291396,0.209424138,1.563316332,2.030423283,1.262600093,1.09673554
48,275,Texas,Knox,-99.74142702,33.60609256,22,1.128940555,1.022065784,0.309762498,0.323257996,0.515907619,0.399227824,-0.24829424,-0.281620042
48,277,Texas,Lamar,-95.57120701,33.66725528,269,2.074681453,2.154231727,1.714975472,1.816657293,1.305767444,1.348750845,0.934062979,0.92086268
48,279,Texas,Lamb,-102.3517243,34.06861123,37,5.462418894,5.324466308,5.253534655,4.944851362,3.466096585,3.417031895,3.242933036,2.891477413
48,281,Texas,Lampasas,-98.24146749,31.19620345,178,1.145881838,1.498415288,1.26680001,1.335548473,1.829226581,2.240950988,1.825599108,1.850417431
48,283,Texas,La Salle,-99.0996318,28.3451716,26,2.169899161,2.204344448,2.246440845,2.370612879,2.582863283,2.626380956,2.724711981,2.870811033
48,285,Texas,Lavaca,-96.93019082,29.38433034,242,-0.12209485,0.37145942,-0.211049219,-0.200238547,0.153027054,0.572280946,0.053483304,0.022345955
48,287,Texas,Lee,-96.96569749,30.31066945,150,0.396338572,0.316142887,-0.057337222,0.284304036,0.673489954,0.695696158,0.399378091,0.684535427
48,289,Texas,Leon,-95.99569944,31.29650493,173,5.965377785,6.061400691,4.381946094,4.515534144,5.879920138,6.017065206,4.372637157,4.767376785
48,291,Texas,Liberty,-94.81220992,30.15162175,278,3.793036879,3.784246487,4.195582354,4.162197694,3.893923245,3.930622025,4.147591677,4.073711723
48,293,Texas,Limestone,-96.58050701,31.54545707,138,3.041959862,3.304633341,2.941837172,2.688229206,3.167003771,3.609412127,3.099888395,2.946571595
48,295,Texas,Lipscomb,-100.2731452,36.27763594,17,5.764074047,6.010248006,4.561167036,5.017320833,5.153179952,5.28046101,3.745383817,4.158500496
48,297,Texas,Live Oak,-98.12481506,28.35139298,98,2.970604712,3.014875488,2.914227077,2.816806196,3.641700645,3.696689591,3.503364366,3.430611125
48,299,Texas,Llano,-98.68411379,30.70577815,49,-1.464013772,-1.236500212,-1.61422314,-1.650429602,-1.368490342,-1.141038093,-1.489942351,-1.504767403
48,301,Texas,Loving,-103.5800145,31.84927814,0,6.202159288,6.222350299,6.127220696,6.134259537,6.77217503,6.807356778,6.695137651,6.702998217
48,303,Texas,Lubbock,-101.8205196,33.61021296,155,-2.88235426,-2.571618549,-3.092940634,-4.035240199,-5.532179639,-5.092563404,-5.69566458,-6.592858992
48,305,Texas,Lynn,-101.8161234,33.17683524,6,-7.273439273,-6.985179898,-7.449917542,-9.121231738,-8.762492573,-8.540765552,-8.837659902,-10.313102
48,307,Texas,McCulloch,-99.34754488,31.19887539,44,4.081497385,4.233589633,3.687904922,3.21427972,4.559418917,4.683295422,4.06974639,3.682260415
48,309,Texas,McLennan,-97.20178103,31.55237946,575,3.448347119,3.549414242,3.182912912,3.530873122,3.49188496,3.552692971,3.333130135,3.697854745
48,311,Texas,McMullen,-98.5678846,28.35264955,8,-2.554530035,-2.579825464,-2.73266768,-2.825960819,-1.879368395,-1.907583853,-1.981076582,-2.176769483
48,313,Texas,Madison,-95.92842296,30.96554669,89,-1.681782128,-1.564523618,-1.746351938,-1.64874471,-1.500046663,-1.343800834,-1.655461885,-1.526790909
48,315,Texas,Marion,-94.35716961,32.79798634,43,5.837012298,5.883924981,5.817606634,5.860552198,5.325357549,5.278163585,5.305421964,5.502844708
48,317,Texas,Martin,-101.9512722,32.30599123,16,4.622760615,4.98656063,3.885016016,1.929554638,4.601316933,4.827849709,3.924124694,2.470097593
48,319,Texas,Mason,-99.22614435,30.71771247,58,3.790306075,3.911232435,3.742423102,3.680218287,3.938254076,4.070375062,3.892429568,3.871968097
48,321,Texas,Matagorda,-96.01099804,28.82115928,60,0.552576077,0.887581758,0.003540916,0.103543852,0.834733075,1.07868941,0.276375187,0.28248942
48,323,Texas,Maverick,-100.3145258,28.74262332,63,0.53406951,0.794947589,0.408913015,0.47438204,0.816338641,1.085784789,0.749909018,0.788604347
48,325,Texas,Medina,-99.11009678,29.35570236,322,3.932268935,4.40725993,3.561322683,3.593942527,4.760376778,5.348428591,4.332002387,4.333449001
48,327,Texas,Menard,-99.82060427,30.88980976,13,3.374446921,3.523213036,3.524261148,3.365851025,3.397347752,3.544599366,3.504472878,3.393383211
48,329,Texas,Midland,-102.0315973,31.86912827,66,-4.899837658,-3.502468783,-5.511543323,-6.324278519,-4.72438448,-3.806543116,-5.235809606,-5.760209172
48,331,Texas,Milam,-96.97684248,30.78630148,265,1.94675303,2.006438173,1.754414211,1.738664466,2.335533683,2.504780615,2.166240384,2.102470949
48,333,Texas,Mills,-98.59544125,31.49518243,80,2.578839428,2.722245466,2.424031237,2.42584567,3.253657023,3.377341579,3.099246318,3.13858395
48,335,Texas,Mitchell,-100.9211385,32.30620153,19,4.414684327,4.630411494,3.517736294,2.884006379,4.306511776,4.44403679,3.670606647,3.205263302
48,337,Texas,Montague,-97.72463904,33.67568309,264,0.363550343,0.5249653,-0.128630213,-0.006552689,-0.280480667,-0.124973864,-0.714345207,-0.664992864
48,339,Texas,Montgomery,-95.50300598,30.30019884,316,3.803458075,4.574094813,3.936742096,3.758142985,3.568212284,4.254812571,3.700674897,3.442038569
48,341,Texas,Moore,-101.8929871,35.83771455,15,6.954637102,7.06199459,6.539560032,6.635331029,5.00918471,5.079604347,4.467394876,4.362609283
48,343,Texas,Morris,-94.7326398,33.11347224,47,5.021815182,5.310746994,4.613361062,4.484405973,4.58837416,4.774075615,4.403163015,4.35814097
48,345,Texas,Motley,-100.7798,34.07407095,7,-1.310125202,-1.299033329,-3.343439551,-3.17489349,-1.847793177,-1.882076098,-3.733050639,-3.654648253
48,347,Texas,Nacogdoches,-94.61586359,31.61595285,266,5.88260811,6.019435709,5.646375879,5.898407751,5.467472192,5.515603283,5.503930885,5.894698595
48,349,Texas,Navarro,-96.47247621,32.04695421,290,-6.047480632,-5.994984281,-5.90888012,-5.770245807,-6.10870289,-6.035043189,-6.121462439,-5.930154286
48,351,Texas,Newton,-93.74475013,30.78632321,111,0.161417917,0.089364742,0.285350435,0.268386776,0.181188301,0.145874075,0.260330711,0.28316961
48,353,Texas,Nolan,-100.4059578,32.30350947,34,0.787072404,0.901309389,0.518397222,-0.099630311,1.166642347,1.251202396,0.930388236,0.394478299
48,355,Texas,Nueces,-97.61336393,27.72543501,66,-1.312765869,-0.979915184,-1.49358114,-1.385669684,-0.271838429,0.022709385,-0.465760903,-0.456893584
48,357,Texas,Ochiltree,-100.8156636,36.2783578,6,-2.715587664,-2.574237309,-2.986718504,-3.440019601,-3.928747994,-3.724069162,-4.289903861,-4.619005925
48,359,Texas,Oldham,-102.6027667,35.40504562,6,1.991017428,2.17423921,0.434062077,0.145712351,0.624976177,0.808227604,-0.866441756,-1.229457172
48,361,Texas,Orange,-93.89386192,30.12130894,167,6.741824376,7.064347796,6.597886029,6.512875525,6.589706401,6.990470452,6.399033277,6.4669548
48,363,Texas,Palo Pinto,-98.31301189,32.75316257,204,0.90517702,1.072307047,0.841155156,0.93399778,0.96889007,1.128130922,0.876968827,0.926015633
48,365,Texas,Panola,-94.30558776,32.16235473,115,3.676647622,4.084542639,3.632373187,3.837777201,3.653367685,3.884363724,3.718973913,3.973462951
48,367,Texas,Parker,-97.80507664,32.77764359,986,-4.046399556,-3.974915573,-4.068018875,-3.923927298,-3.974367278,-3.940965229,-3.919592834,-3.995994333
48,369,Texas,Parmer,-102.7844724,34.53007561,7,1.064202334,1.182001859,0.921848816,1.096521706,-0.747677934,-0.399858808,-0.86797091,-0.759813103
48,371,Texas,Pecos,-102.7235258,30.78101521,24,2.673235763,2.684163225,2.673659497,2.693301929,3.481989806,3.489445514,3.470600659,3.487301221
48,373,Texas,Polk,-94.83003059,30.79269289,132,6.110282597,6.350511851,6.259168646,6.685129338,5.972599647,6.131511024,6.199885466,6.549659485
48,375,Texas,Potter,-101.8939281,35.40128945,35,-5.655376698,-4.718374791,-8.214684932,-9.353288606,-8.790298729,-7.910254229,-10.79807933,-11.3253586
48,377,Texas,Presidio,-104.2405131,29.99976225,6,-0.198846953,-0.196347107,-0.209855973,-0.230750794,0.788719046,0.783038307,0.773470829,0.755312746
48,379,Texas,Rains,-95.79340622,32.87034954,121,3.06172607,3.224910507,3.110814798,2.433128636,2.045365914,2.188086332,2.04744149,1.579190509
48,381,Texas,Randall,-101.8970377,34.96587788,143,-3.092057581,-2.447705827,-3.224532871,-3.204093495,-4.984419672,-4.706489398,-4.987556846,-4.988532214
48,383,Texas,Reagan,-101.5230981,31.3662124,12,6.496023228,7.113027748,5.882512744,4.530476987,6.563295929,7.137783808,6.086623785,4.970423446
48,385,Texas,Real,-99.82219722,29.83178248,29,4.70294876,4.806624181,4.581107366,4.554980938,4.868338119,4.932656139,4.73637194,4.716002976
48,387,Texas,Red River,-95.050315,33.62073238,81,2.651624492,2.933117552,1.977809205,1.425556213,1.826601375,2.06781533,1.343946607,1.022309156
48,389,Texas,Reeves,-103.6929813,31.32302622,9,-8.050351687,-8.045648867,-8.105308849,-8.140104206,-7.586074033,-7.594007474,-7.609934263,-7.664179623
48,391,Texas,Refugio,-97.16562583,28.32531974,52,1.18849372,1.037740679,0.858033014,0.860571967,1.428690118,1.393506819,1.124215731,1.172803639
48,393,Texas,Roberts,-100.8135704,35.8384243,2,6.789325147,6.796492599,5.38801121,5.296554454,5.554031939,5.61274341,4.168360266,4.144662954
48,395,Texas,Robertson,-96.51289485,31.02700761,183,2.299063218,2.414584591,1.731279477,1.420072424,2.643028177,2.834631016,2.186316272,1.924360346
48,397,Texas,Rockwall,-96.40789478,32.89784226,96,-2.573213643,-2.314578057,-2.86162538,-3.131586842,-3.141121776,-2.861066625,-3.193368363,-3.403907969
48,399,Texas,Runnels,-99.97619278,31.83111829,46,1.92303434,1.797462319,1.873806327,1.145642205,2.368788084,2.254803033,2.217851679,1.668228835
48,401,Texas,Rusk,-94.76183863,32.1076741,221,3.19381482,3.741147773,2.855748135,3.266336232,2.776733875,3.303622552,2.729776312,3.211119611
48,403,Texas,Sabine,-93.85177463,31.34320623,34,-0.166650714,-0.233090845,-0.192784874,-0.247480176,-0.597818252,-0.637652093,-0.603250748,-0.59587684
48,405,Texas,San Augustine,-94.16818639,31.39421923,70,-2.110835425,-1.914065464,-2.037710864,-2.031199068,-2.251731194,-2.153424397,-2.123506867,-2.089616035
