STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,2033A1B45,2033A245,2033B145,2033B245,,2033A1B85,2033A285,2033B185,2033B285,,,2099A1B45,2099A245,2099B145,2099B245,,2099A1B85,2099A285,2099B185,2099B285
5,45,Arkansas,Faulkner,-92.33203024,35.14704105,-2.226504811,-2.128766167,-2.169122286,-2.248328068,,-2.209849022,-2.071059025,-2.210543392,-2.273177552,,,-1.561836512,-1.228533184,-2.206060056,-2.329225678,,-2.669773791,-2.468920801,-2.852080235,-2.944486532
5,47,Arkansas,Franklin,-93.89057004,35.51236023,4.797353157,5.008693976,4.768690534,4.825604904,,4.907127292,5.098320064,4.86522378,4.924593485,,,5.057188392,5.646194762,5.020118533,4.721002865,,4.420358754,4.604434779,4.550431294,4.29706131
5,49,Arkansas,Fulton,-91.81817918,36.38165103,1.453812989,1.432703755,1.538646465,1.50868936,,1.76990504,1.749625339,1.87676788,1.83790937,,,2.667726486,3.749018259,2.257300971,2.157032463,,2.356803909,3.032074541,2.284421722,2.115129582
5,51,Arkansas,Garland,-93.15040123,34.57672425,4.014500646,3.779415545,3.535282349,3.657553905,,3.985844549,3.73787987,3.464006648,3.582418142,,,4.862682507,5.62662588,3.370342876,3.358337967,,4.072733252,4.650834464,3.140473376,3.082214582
5,53,Arkansas,Grant,-92.42367509,34.29000309,5.027701088,5.064474659,5.01598747,5.051747099,,5.063282376,5.095311955,5.068985165,5.06256527,,,5.066961185,5.103650439,5.085011016,5.032248373,,5.041966675,5.11204097,5.053398242,5.058901873
5,55,Arkansas,Greene,-90.55906957,36.1176477,-0.218402111,-0.305623549,0.007163814,-0.029573018,,-0.387492208,-0.515749387,-0.109372855,-0.181465518,,,-1.290558094,-0.795293695,-0.654522986,0.225771807,,-2.546429124,-2.23011041,-2.335463478,-1.657876775
5,57,Arkansas,Hempstead,-93.66841892,33.73537603,1.316963581,1.394702028,1.48943228,1.479251737,,1.452754677,1.518190643,1.624908332,1.642195826,,,1.423260675,1.512918758,1.391655663,1.096652669,,0.729464666,0.737732577,0.827448393,0.573295658
5,59,Arkansas,Hot Spring,-92.94613293,34.31765304,0.605951877,0.891310312,0.545605441,0.581227597,,0.57499807,0.856431819,0.532874942,0.562978583,,,0.749579634,0.379909768,0.498282235,0.280176106,,0.190422893,-0.001830922,0.121062568,-0.073535578
5,61,Arkansas,Howard,-93.99360224,34.08891022,1.500402283,1.55822068,1.482417937,1.486545902,,1.326546473,1.416460811,1.340808449,1.352586485,,,1.661564327,1.919121322,1.557079639,1.238549226,,0.961067352,1.08129568,0.939196831,0.849915657
5,63,Arkansas,Independence,-91.56969162,35.74157477,7.495999697,7.696080119,7.189574373,7.385699582,,7.518914181,7.690032013,7.113575364,7.324161287,,,8.725955585,9.496612276,7.571228039,7.633665857,,7.246495695,7.952833788,6.71159793,6.912514427
5,65,Arkansas,Izard,-91.91339994,36.09485324,5.354984046,5.365198511,5.070814679,5.291873227,,5.597651819,5.611933248,5.297159193,5.49324931,,,6.107628856,6.864079167,5.784335083,4.947796077,,5.185034682,5.304158512,4.985012089,4.466662619
5,67,Arkansas,Jackson,-91.21452763,35.59922839,-0.156518669,-0.055750235,-0.398818015,-0.104422455,,-0.26858881,-0.131044492,-0.489227314,-0.20998078,,,-1.635701611,-1.55911153,-1.670178056,-1.073429494,,-3.062030296,-2.974163195,-3.170449463,-2.720538586
5,69,Arkansas,Jefferson,-91.93037296,34.26828629,-0.160390242,-0.28800197,-0.382269326,-0.363724617,,-0.035826914,-0.173839182,-0.232239738,-0.168796438,,,0.53157519,0.687998973,-0.160525996,-0.430203461,,-0.473322894,-0.360674646,-1.015469862,-0.935315751
5,71,Arkansas,Johnson,-93.46017545,35.56970038,-2.37477545,-2.299271686,-2.304979506,-2.426311871,,-2.064831282,-1.980649346,-2.017551332,-2.114996047,,,-2.304899607,-2.169865075,-2.233119406,-2.326835976,,-3.032675757,-2.831186575,-3.0403208,-3.158688381
5,73,Arkansas,Lafayette,-93.60700281,33.24157589,0.069942833,0.071177144,0.108879729,0.056185074,,-0.032429537,-0.026352128,-0.0016645,-0.058134781,,,0.107106386,0.979898826,-0.075833879,-0.018202509,,-0.355464489,0.369935954,-0.491877527,-0.482105186
5,75,Arkansas,Lawrence,-91.10700508,36.04121905,5.23339029,5.229012048,4.872557281,5.343627888,,5.071860006,5.076405451,4.767867888,5.180342786,,,4.537992476,4.798963257,5.018928513,4.763607666,,2.988714278,3.315966684,3.447557749,3.161709012
5,77,Arkansas,Lee,-90.7808079,34.7805173,3.09712227,3.148586806,3.008795793,3.032349391,,3.372021579,3.422190502,3.290534259,3.30271638,,,3.497373878,3.790006339,3.3171429,3.37522292,,2.658399433,2.838082923,2.531430309,2.565631855
5,79,Arkansas,Lincoln,-91.73440388,33.95701049,6.399567233,6.38420803,6.218603598,6.288541101,,6.788571135,6.775617735,6.568827929,6.665263412,,,6.236307916,6.321601713,6.077033482,6.045306215,,5.676013068,5.811665325,5.585237921,5.587747483
5,81,Arkansas,Little River,-94.23524469,33.70091119,-0.361629984,-0.347362956,-0.471556061,-0.466009504,,-0.44197924,-0.44825344,-0.538458042,-0.531982873,,,0.148616685,1.147985515,-0.524006831,-0.672770668,,-0.525566452,0.511361922,-1.173082135,-1.389563642
5,83,Arkansas,Logan,-93.71664404,35.2148972,3.185811437,3.214547861,3.217869282,3.254914291,,3.039390117,3.075706632,3.082737276,3.099561366,,,3.025737801,3.279512269,2.932069093,2.974027071,,2.405837674,2.449629263,2.441507163,2.421887692
5,85,Arkansas,Lonoke,-91.8887817,34.75425593,1.302817004,1.57646117,1.775411276,1.721491735,,1.605881922,1.83528796,1.9957813,1.955966402,,,0.345129777,0.384047639,1.082696863,1.828436604,,-0.317429206,-0.28454253,0.322838508,0.911760752
5,87,Arkansas,Madison,-93.72458438,36.01102394,5.299391935,5.5118353,5.341689994,5.342890009,,5.648485619,5.869640142,5.701987716,5.705609705,,,5.805231536,6.633870376,5.626751629,5.294597095,,5.428086445,5.961089534,5.515238426,5.298364123
5,89,Arkansas,Marion,-92.68421602,36.26844934,4.121408886,4.111833161,4.108379443,4.055656493,,4.399269443,4.400010786,4.387450698,4.333233636,,,4.685394046,5.010820988,4.379064245,4.403437032,,4.448528446,4.667697627,4.21497538,4.175732431
5,91,Arkansas,Miller,-93.89207469,33.31238174,3.481455505,3.592731816,3.123993541,3.331603645,,3.208615987,3.308318056,2.866230345,3.056818476,,,3.223723478,3.473862542,2.871598535,2.89665951,,2.816472484,2.95716538,2.5314872,2.500725475
5,93,Arkansas,Mississippi,-90.05215729,35.76241373,2.09102732,2.386832743,2.446784075,2.520219052,,2.644544954,2.921916865,3.004502049,3.042272083,,,1.787892992,1.503800626,2.006598419,2.421139026,,0.103539798,-0.073286502,0.275912093,0.677822938
5,95,Arkansas,Monroe,-91.20390508,34.67783621,2.775338031,2.827907162,2.707804897,2.691073988,,3.013124854,3.058064282,2.933288134,2.926070009,,,2.634965973,2.946180568,2.706886898,2.616260968,,1.637822809,1.986339478,1.674269724,1.612584017
5,97,Arkansas,Montgomery,-93.65955299,34.53889333,4.052734636,4.107939975,3.927053171,4.022955989,,3.929763437,3.98268994,3.827540626,3.910035108,,,4.046937318,4.404101846,3.781147013,3.713626965,,3.929790425,4.172708271,3.815977816,3.805304507
5,99,Arkansas,Nevada,-93.30719232,33.66400274,4.061601229,4.147029336,3.922284401,3.962673986,,4.087404789,4.157486089,3.927279351,3.971552824,,,4.305558564,4.426702487,4.12650654,4.022272476,,4.124297337,4.213165588,3.953276759,3.939410961
5,101,Arkansas,Newton,-93.2178625,35.91998544,4.672560003,4.647281419,4.553311372,4.615057837,,4.793906621,4.788338253,4.673443497,4.731587663,,,5.355954385,5.617455198,4.903367304,4.94651373,,5.39865215,5.698141616,5.034167731,5.019905811
5,103,Arkansas,Ouachita,-92.8819241,33.59335675,5.958037048,5.997988931,5.986863753,5.98555153,,5.985838851,6.035086189,6.021795619,6.018051194,,,5.607990061,6.242177082,5.713723007,5.621101157,,5.217858658,5.512183347,5.382847374,5.373030572
5,105,Arkansas,Perry,-92.93125556,34.94753214,5.978297735,5.989338765,5.935485205,5.963595301,,5.877462598,5.891024832,5.835146432,5.865633246,,,5.908316465,5.8879715,5.863754451,5.817814588,,5.372835088,5.358959375,5.3041241,5.275403015
5,107,Arkansas,Phillips,-90.84886868,34.42743522,6.054555686,6.408941399,6.342977853,6.593145968,,6.494050338,6.844297043,6.742041309,6.988502162,,,5.95211509,6.038335185,5.905885681,6.581206039,,5.501047866,5.584149823,5.555261658,6.061928299
5,109,Arkansas,Pike,-93.65637097,34.1634938,5.085303957,5.132149985,4.923920249,5.031543975,,4.959651355,5.018886805,4.758459876,4.89286342,,,5.217022823,5.396008749,5.083625405,4.840115633,,4.41616468,4.46642938,4.39042802,4.331881204
5,111,Arkansas,Poinsett,-90.66299388,35.5740109,-0.213948175,-0.010870124,-0.121578621,-0.195346755,,-0.141221236,0.032552643,-0.077031702,-0.100540419,,,-1.237258931,-1.487157666,-0.640851457,-1.08946976,,-2.541334425,-2.657334289,-2.249929123,-2.518017089
5,113,Arkansas,Polk,-94.22820397,34.48584833,3.789110728,3.794182779,3.68136666,3.832600489,,3.840175404,3.848539869,3.739393138,3.891866073,,,3.670677873,3.75032511,3.623699564,3.626674931,,3.771642439,3.831441423,3.755541957,3.772449763
5,115,Arkansas,Pope,-93.0345461,35.44791518,-4.958004148,-4.983654181,-4.861371593,-4.877601816,,-4.532131053,-4.566642351,-4.459179683,-4.457605929,,,-5.113438131,-4.604464109,-4.810600958,-4.728563243,,-5.756104675,-5.497259573,-5.5872825,-5.518770306
5,117,Arkansas,Prairie,-91.55280624,34.82974807,4.602746366,4.595038498,4.692433421,4.628975456,,4.774982108,4.775716601,4.846641456,4.785361052,,,4.378284725,4.438007577,4.60536399,5.196148044,,3.696307585,3.774728249,4.004461275,4.454599336
5,119,Arkansas,Pulaski,-92.31199489,34.7700362,4.643537224,3.930732062,3.731063097,3.671888817,,4.848043921,4.220319949,3.996105214,3.939426564,,,4.278987876,4.35090445,4.133925669,3.498413376,,3.1788861,3.246587315,2.994034878,2.260546131
5,121,Arkansas,Randolph,-91.02762863,36.34149223,6.62179596,6.858532495,6.33513814,6.599078695,,6.660854095,6.905859825,6.391665713,6.637215684,,,7.801277179,7.764387752,6.899399549,6.409507105,,6.228538174,6.094148787,5.685259986,5.295136366
5,123,Arkansas,St. Francis,-90.74781585,35.02203144,5.265675213,5.540248337,5.50350794,5.513443154,,5.427767785,5.657996513,5.676654426,5.667277154,,,4.80935868,4.518196492,4.652875781,5.310418833,,3.699303589,3.496451287,3.600959785,4.160623701
5,125,Arkansas,Saline,-92.67657667,34.64663437,-5.906712426,-5.896876846,-5.981109418,-5.920536057,,-5.872942789,-5.859454728,-5.930652668,-5.864886035,,,-6.018661739,-4.99005308,-6.197722787,-6.136231384,,-6.205791631,-5.67532494,-6.397082142,-6.328061712
5,127,Arkansas,Scott,-94.06325105,34.86070438,0.398848418,0.453820677,0.273085018,0.282973702,,0.403515452,0.466016759,0.304019448,0.308423782,,,0.545363183,0.763851573,0.434745495,0.278825864,,0.580766993,0.68467127,0.486162863,0.376395139
5,129,Arkansas,Searcy,-92.699527,35.91097541,5.747073148,5.766934195,5.713023624,5.745871409,,5.874662632,5.877593371,5.802844378,5.851426655,,,5.930645538,6.316650723,5.814087607,5.650505538,,5.845896634,5.945586487,5.734260668,5.614767997
5,131,Arkansas,Sebastian,-94.27433491,35.19890899,-5.224793258,-5.415969188,-5.512006634,-5.562841128,,-5.253155369,-5.535352622,-5.612259704,-5.665610873,,,-4.408212575,-3.87980475,-5.028805472,-5.579393211,,-6.164121122,-5.759632587,-6.423685017,-6.677930809
5,133,Arkansas,Sevier,-94.24123528,33.99722499,3.288433895,3.39947142,3.022279587,3.172822837,,3.256989784,3.352122324,2.976437665,3.122507312,,,3.634775865,3.968114882,3.309348536,3.070116709,,2.929184285,3.139448154,2.748904804,2.615860128
5,135,Arkansas,Sharp,-91.47976883,36.16120073,7.931998887,7.947870801,7.620604549,7.86755186,,8.038841275,8.055819212,7.707334527,7.954241332,,,8.88195584,9.997018956,8.140219619,7.862412882,,8.021612037,8.454861445,7.544880788,7.365619141
5,137,Arkansas,Stone,-92.15676649,35.85989181,3.134876637,3.198771159,2.696022903,2.917905413,,3.20795646,3.332734801,2.757654824,2.974785195,,,3.795987467,4.29603352,3.500794366,3.094432003,,3.75330135,3.991890732,3.484553938,3.189168021
5,139,Arkansas,Union,-92.59722735,33.17130287,3.712658073,3.722818665,3.688596352,3.761241394,,3.533562588,3.53832873,3.52045956,3.594874311,,,3.3833172,3.823549422,3.414924816,3.546594585,,3.420708933,3.672141893,3.554009525,3.658198677
5,141,Arkansas,Van Buren,-92.51575748,35.58061954,3.335494393,3.30179007,3.306224204,3.372153425,,3.544488559,3.518623729,3.446041665,3.534776256,,,3.472152235,3.639135814,3.576282636,3.365972521,,3.476937133,3.634512597,3.482270782,3.284776299
5,143,Arkansas,Washington,-94.21560038,35.97905435,-4.577394401,-4.395467825,-4.908265862,-4.739005308,,-4.430016171,-4.372592369,-4.767369692,-4.641968496,,,-2.584433371,-1.912625588,-4.00075799,-4.6370327,,-4.558713606,-4.3990155,-5.218027634,-5.723834198
5,145,Arkansas,White,-91.74555517,35.25626962,-3.064381986,-2.705781841,-3.254891408,-2.895718696,,-2.970797631,-2.65282287,-3.143709622,-2.816484375,,,-2.801679168,-1.775606849,-3.06762738,-3.25711218,,-4.042715126,-3.062785082,-4.183691606,-4.416801184
5,147,Arkansas,Woodruff,-91.24308469,35.18631402,-0.553604037,-0.39751372,-1.301736004,-1.120164608,,-0.400613975,-0.26096807,-1.172227364,-0.984644772,,,-0.612778524,-0.732316055,-1.502103319,-1.656699195,,-2.10255556,-2.116014342,-2.751488751,-2.897710185
5,149,Arkansas,Yell,-93.41083236,35.00259875,-0.751895904,-0.797337189,-0.684223068,-0.705460743,,-0.811295969,-0.860891344,-0.752972065,-0.779006701,,,-1.038089938,-0.899769359,-1.001272469,-0.976625735,,-1.680191282,-1.6533779,-1.685519796,-1.682413594
6,1,California,Alameda,-121.8886969,37.64685904,-3.265144398,-2.916643655,-2.945607853,-3.00253552,,-3.673195321,-3.336729846,-3.378524218,-3.449103906,,,-4.767025327,-4.746069649,-4.706705381,-4.745812973,,-9.26164731,-9.25655724,-9.330878021,-9.623575484
6,3,California,Alpine,-119.8206726,38.59719643,2.076644996,2.076644996,2.074958784,2.076644996,,2.254379694,2.254379694,2.252872392,2.254379694,,,2.27622084,2.280883262,2.293339244,2.285260717,,1.620506308,1.624438318,1.635089477,1.621603434
6,5,California,Amador,-120.6511024,38.44638649,0.202805482,0.166767504,0.054865615,0.149799397,,0.390774849,0.353566881,0.258004127,0.341882052,,,-0.80589606,-0.969141392,-1.013482368,-1.353995203,,-3.670111453,-3.649765925,-3.669250659,-3.890861153
6,7,California,Butte,-121.6006815,39.66694061,-0.822248713,-0.997188213,-0.762911625,-0.549039956,,-1.552432971,-1.768853132,-1.565308015,-1.354333169,,,-3.960096172,-3.887620821,-4.688604806,-5.131104844,,-6.34211635,-6.419055162,-7.072086852,-7.42710013
6,9,California,Calaveras,-120.554134,38.20459481,-3.091529463,-3.085644229,-3.09527181,-3.077735399,,-3.824149821,-3.817187384,-3.823008461,-3.805791112,,,-6.24894805,-6.282943287,-6.294535344,-6.417415519,,-8.070879285,-8.058908606,-8.116389887,-8.184549714
6,11,California,Colusa,-122.2369632,39.17749574,-17.48740956,-17.78719638,-16.92294102,-17.0013477,,-18.1505387,-18.39319761,-17.62231673,-17.65730966,,,-21.18271959,-21.58048487,-20.28981387,-20.09298985,,-23.34909492,-23.5351964,-22.59668848,-22.41776577
6,13,California,Contra Costa,-121.9275305,37.9191562,1.388145447,1.48299094,1.526726443,0.984978357,,0.93440569,1.042768401,1.008469677,0.336333908,,,-0.568738503,-0.390881197,-0.620094664,-0.650661402,,-5.238586903,-5.132945437,-5.410761183,-5.48884257
6,15,California,Del Norte,-123.89724,41.74313556,0.628561536,0.628779447,0.673054968,0.637950014,,0.735806951,0.744905252,0.799268903,0.761941001,,,0.032476543,0.111981261,0.011848157,-0.016978706,,-1.075499748,-0.999308472,-1.048213102,-1.090788977
6,17,California,El Dorado,-120.5246639,38.77873323,-2.695328538,-2.718729784,-2.705818394,-2.73961877,,-2.798069649,-2.827070433,-2.80421244,-2.852140145,,,-2.238556775,-2.209036494,-2.302394449,-2.97378256,,-5.932263113,-5.941993263,-6.013669873,-6.101509146
6,19,California,Fresno,-119.6492951,36.75819465,-1.793802514,-1.933887719,-2.187885842,-2.002984019,,-1.678308422,-1.791584723,-2.006160526,-1.758464355,,,-1.880148128,-1.930058252,-2.133897858,-2.382129937,,-5.089782612,-5.021630672,-5.397281954,-6.000976501
6,21,California,Glenn,-122.3919331,39.5981392,-22.578713,-22.63235144,-22.44268401,-22.53142512,,-23.01349978,-23.05611364,-22.90880023,-22.99117672,,,-25.20710267,-25.58435061,-25.29780803,-25.78447763,,-27.31405715,-27.62772204,-27.55105343,-28.12412854
6,23,California,Humboldt,-123.8756291,40.69929752,-5.831179111,-5.801743797,-5.877058551,-5.865975277,,-6.822597575,-6.813722477,-6.855567643,-6.852315106,,,-9.070762648,-8.93723642,-9.026757881,-9.011101204,,-9.200719514,-9.124374407,-9.200778394,-9.204217003
6,25,California,Imperial,-115.365341,33.03949738,0.813764641,0.747807227,0.791578924,0.736349226,,0.378271865,0.319656323,0.356852072,0.314694185,,,0.098809495,0.113322749,-0.034179566,-0.024913963,,-0.3513031,-0.34100205,-0.460451016,-0.433484098
6,27,California,Inyo,-117.4107283,36.51111461,0.966004723,0.948323557,0.934792582,0.915752808,,0.860993564,0.841945872,0.828842344,0.807997596,,,0.174088322,0.150795801,0.096698156,0.026543542,,0.346878691,0.315184117,0.295551383,0.255711437
6,29,California,Kern,-118.7300643,35.34264947,-0.070059697,-0.468785444,-0.285598267,-0.353603731,,-0.160241654,-0.583116757,-0.420403262,-0.449702358,,,-0.448991489,-0.314494798,-0.29231524,-1.020372067,,-1.459084609,-1.54379967,-1.423863137,-2.295918022
6,31,California,Kings,-119.8154652,36.07524268,1.868305805,1.97392792,2.283339915,2.08536604,,0.498469782,0.553920572,0.86211326,0.76775654,,,-0.134431873,-0.354331567,-0.144453941,-0.539982622,,-2.015279722,-2.242273879,-2.049096014,-2.292545285
6,33,California,Lake,-122.7533903,39.10002684,-5.697326643,-5.714321493,-5.715100682,-5.716292196,,-5.751524979,-5.764377265,-5.767456329,-5.765696153,,,-8.368689803,-8.392682684,-8.468885584,-8.575364273,,-11.42044504,-11.3805818,-11.42694297,-11.46479237
6,35,California,Lassen,-120.594315,40.673589,-3.592250731,-3.67959049,-3.665806668,-3.584490922,,-3.693713579,-3.791679984,-3.766575848,-3.681449052,,,-3.604970016,-3.745996001,-3.735688985,-3.774533009,,-4.957707819,-5.075240597,-5.102673833,-5.124704641
6,37,California,Los Angeles,-118.2246801,34.32188003,-2.802237371,-2.912480128,-2.915849654,-3.174805534,,-2.758306168,-2.862026753,-2.875817117,-3.183782063,,,-3.612333978,-3.599540589,-3.662607607,-4.048488016,,-5.738934779,-5.727862293,-5.891066262,-6.126814147
6,39,California,Madera,-119.7626732,37.21799338,-5.184948425,-5.329818808,-5.7438028,-6.377614221,,-5.071992886,-5.214577843,-5.61367256,-6.206200091,,,-5.53853519,-5.477097031,-6.1139355,-6.765525992,,-8.911176364,-8.831157901,-9.305428214,-9.857569559
6,41,California,Marin,-122.7235573,38.07350926,-4.672686808,-4.989253306,-4.918346428,-4.947191473,,-4.698921136,-4.986511887,-4.901881902,-4.982982843,,,-3.207603123,-3.262465552,-3.970866704,-5.252074339,,-6.456549159,-6.465449111,-6.760636624,-7.696142447
6,43,California,Mariposa,-119.9054299,37.58151051,4.490072116,4.490873727,4.500997283,4.51854794,,4.573265946,4.574710226,4.565861217,4.58705072,,,4.832103219,4.87515545,4.609520498,4.301097349,,1.850255877,1.951604441,1.687074529,1.488243687
6,45,California,Mendocino,-123.3914679,39.44022806,-0.993684452,-0.992094108,-1.039293671,-0.991917086,,-2.048313605,-2.025351911,-2.0767757,-2.049821896,,,-3.462361708,-3.29365651,-3.640555617,-3.827736433,,-5.03043795,-4.87446011,-5.196554936,-5.169596399
6,47,California,Merced,-120.717673,37.19187225,-6.418168262,-6.086285435,-5.996237772,-6.156175925,,-7.72775139,-7.477188369,-7.289811313,-7.442880877,,,-9.757483175,-9.766426229,-9.241953689,-10.42890875,,-11.89829529,-12.13186888,-11.28156174,-12.50864887
6,49,California,Modoc,-120.7250155,41.58981652,-4.424984236,-4.420944737,-4.460124098,-4.426469627,,-4.255243415,-4.25374778,-4.292248099,-4.262879965,,,-4.455205618,-4.46254158,-4.548030174,-4.571578257,,-5.629390811,-5.622281533,-5.6805189,-5.719381494
